os_time,new_ax_list,new_ay_list,new_az_list,elbow_flex,elbow_rot
1.1333,-1.57977405045999,-0.100603828108507,0.182695740586299,6.59439925216827,3.62882598304928e-14
1.15,-1.57430888925504,-0.102242436603608,0.183510836052627,6.50907978118429,3.4505729254292e-14
1.1667,-1.58088551126824,-0.0991977023234708,0.182482034054622,6.58732359228272,2.12450550825583e-14
1.1833,-1.58100199428481,-0.0992756577351879,0.18238705859047,6.57382723819537,1.31102155929654e-14
1.2,-1.57995308953983,-0.100782970058778,0.182331495791686,6.57848101581276,6.24365672172971e-15
1.2167,-1.57500968648743,-0.102140452847878,0.183306401892034,6.43152172493092,6.24365672172971e-15
1.2333,-1.58128488118939,-0.0991562175509805,0.182479527961791,6.58933090247425,6.24365672172971e-15
1.25,-1.57598757132205,-0.100368245790889,0.183424880240298,6.51344759127419,6.24365672172971e-15
1.2667,-1.58158719614426,-0.0992609203741337,0.182824454263211,6.58753963372326,6.24365672172971e-15
1.2833,-1.58182715274548,-0.0991724683093875,0.182808838214465,6.59348127824911,6.24365672172971e-15
1.3,-1.57646024590822,-0.101164266237401,0.1831320148951,6.48776921876102,6.24365672172971e-15
1.3167,-1.58170340221976,-0.099293523685852,0.182732215436453,6.58083410803817,6.24365672172971e-15
1.3333,-1.58173531068791,-0.0995226734697665,0.182628832476431,6.56500209758407,6.24365672172971e-15
1.35,-1.57639747250591,-0.100937828543122,0.183379021667325,6.49606677785951,6.24365672172971e-15
1.3667,-1.58167495380843,-0.0997496217160835,0.182651558937627,6.55105857756863,6.24365672172971e-15
1.3833,-1.58345674903944,-0.0986887808841707,0.182412450476501,6.61193916314806,6.24365672172971e-15
1.4,-1.57948637668052,-0.100348554784552,0.18255743272798,6.5419064019533,6.24365672172971e-15
1.4167,-1.5788251191405,-0.0995999350404224,0.182597929585951,6.55183330069929,6.24365672172971e-15
1.4333,-1.58157663204032,-0.0995137728173818,0.1825183549807,6.57806104141016,6.24365672172971e-15
1.45,-1.5776490065887,-0.100477941635281,0.18265277866701,6.52278634736076,6.24365672172971e-15
1.4667,-1.57434901580696,-0.101496280240872,0.183386064236622,6.45768984781012,6.24365672172971e-15
1.4833,-1.58103140352243,-0.099605820854819,0.182798155147292,6.55500223362181,6.24365672172971e-15
1.5,-1.57413276274632,-0.10164933164836,0.183268465200006,6.43643771248781,6.24365672172971e-15
1.5167,-1.58116494022773,-0.0996439225416239,0.182207462102163,6.55179504155837,6.24365672172971e-15
1.5333,-1.5809883847261,-0.100261147210662,0.182170574874864,6.52067626732944,6.24365672172971e-15
1.55,-1.57619978212235,-0.101050671811392,0.182144601777073,6.48600271257674,6.24365672172971e-15
1.5667,-1.58110032859902,-0.100069568104159,0.182262618820442,6.54686931996067,6.24365672172971e-15
1.5833,-1.5767640146897,-0.10171147781551,0.182808263390834,6.47074364187197,6.24365672172971e-15
1.6,-1.58133299318235,-0.100429188926446,0.181985449790757,6.52856077127888,6.24365672172971e-15
1.6167,-1.57667490342289,-0.102001842123659,0.182173935247953,6.46095924745995,6.24365672172971e-15
1.6333,-1.58154704274112,-0.100645016581078,0.181491319339662,6.50426975419429,6.24365672172971e-15
1.65,-1.58181074648156,-0.100395707611843,0.181205053660382,6.5114434800522,6.24365672172971e-15
1.6667,-1.5784009983385,-0.101661664590353,0.181166065068324,6.50137250424146,6.24365672172971e-15
1.6833,-1.58219426796931,-0.100148584708152,0.180905190124249,6.5177029283912,6.24365672172971e-15
1.7,-1.57954887483523,-0.101425203309929,0.180896275974096,6.42835998638002,6.24365672172971e-15
1.7167,-1.57741509392189,-0.102875349269327,0.181035979339949,6.40997531362454,6.24365672172971e-15
1.7333,-1.58187774514511,-0.0998485492580024,0.180535265277584,6.51821146807529,6.24365672172971e-15
1.75,-1.58251042152723,-0.0995292658578798,0.179921343201717,6.49889810001013,6.24365672172971e-15
1.7667,-1.58238961252501,-0.0993554920070877,0.179936160937129,6.51389872461967,6.24365672172971e-15
1.7833,-1.57919836284763,-0.100461219152516,0.180132663053282,6.44937468940865,6.24365672172971e-15
1.8,-1.57561264801326,-0.101630207126407,0.180682930895245,6.46233743116096,6.24365672172971e-15
1.8167,-1.58061156842525,-0.101235336108551,0.179749284870688,6.48740782988961,6.24365672172971e-15
1.8333,-1.58160979675151,-0.0995336506081485,0.179937082506899,6.48686087931962,6.24365672172971e-15
1.85,-1.57781161692056,-0.100830444075543,0.179882478519364,6.39823041467903,6.24365672172971e-15
1.8667,-1.58148798891647,-0.0992526990646282,0.179369687661257,6.48710280767235,6.24365672172971e-15
1.8833,-1.57657686463953,-0.101050772366313,0.179459878374216,6.40924339004196,6.24365672172971e-15
1.9,-1.5816259163418,-0.0992926935981291,0.179242080374507,6.49639421454791,6.24365672172971e-15
1.9167,-1.57588945925685,-0.100280686076953,0.179794036219404,6.46325944788346,6.24365672172971e-15
1.9333,-1.58134081877906,-0.0995906482968955,0.179424072014299,6.48065517174356,6.24365672172971e-15
1.95,-1.57761711747348,-0.10083125219534,0.179910591600508,6.42522771428929,6.24365672172971e-15
1.9667,-1.57393648463006,-0.101518279454631,0.180005089898104,6.35582694291101,6.24365672172971e-15
1.9833,-1.58159987387631,-0.0995514358455389,0.179158812323923,6.47644880567777,6.24365672172971e-15
2,-1.57599678026783,-0.10112816723819,0.17949887254906,6.38624435581376,6.24365672172971e-15
2.0167,-1.58152589941291,-0.0993386623659869,0.179140342782246,6.47038671405276,6.24365672172971e-15
2.0333,-1.57571462173098,-0.101238679042048,0.179550394982638,6.35117064424689,6.24365672172971e-15
2.05,-1.58151175258364,-0.0992382561909605,0.179042984385204,6.45107406822305,6.24365672172971e-15
2.0667,-1.57555428565982,-0.101815212063355,0.179409195984296,6.33016472724718,6.24365672172971e-15
2.0833,-1.58154675660444,-0.0991100532690521,0.17886334016563,6.44928562061458,6.24365672172971e-15
2.1,-1.5761637241838,-0.101532138118359,0.179122840685789,6.39761853576394,6.24365672172971e-15
2.1167,-1.58132624662021,-0.0987795699698154,0.178457125938763,6.45023324230686,6.24365672172971e-15
2.1333,-1.57538927470618,-0.101103394754108,0.178998543951601,6.40760118109753,6.24365672172971e-15
2.15,-1.58157118550544,-0.0989202872582954,0.178326101289962,6.45591939774272,6.24365672172971e-15
2.1667,-1.57662259803711,-0.100046101695825,0.178734104362316,6.37306245509035,6.24365672172971e-15
2.1833,-1.58152073487982,-0.0988602299876254,0.17821438007037,6.43945435573016,6.24365672172971e-15
2.2,-1.57559639111574,-0.100758481961854,0.179077273141268,6.39714382858851,6.24365672172971e-15
2.2167,-1.5812328662474,-0.0988370339252646,0.177991350015093,6.41495690666261,6.24365672172971e-15
2.2333,-1.57693818244564,-0.100189114883859,0.178080620561022,6.4173309997376,6.24365672172971e-15
2.25,-1.58108626244743,-0.0984925239801663,0.177749634963378,6.43680507391421,6.24365672172971e-15
2.2667,-1.58078413023298,-0.0989218335629012,0.177824033483767,6.41142082164954,6.24365672172971e-15
2.2833,-1.57532910150637,-0.0999519458071462,0.178790396989877,6.35645811750862,6.24365672172971e-15
2.3,-1.58077943345603,-0.0980634018799006,0.178194517574569,6.41071879572593,6.24365672172971e-15
2.3167,-1.57597585184067,-0.0986001438881923,0.179140711297007,6.39707389045823,6.24365672172971e-15
2.3333,-1.58090356561867,-0.0976436626799738,0.177788741760047,6.41954374454924,6.24365672172971e-15
2.35,-1.57600838935771,-0.0987804402647435,0.178253554630707,6.36097730286896,6.24365672172971e-15
2.3667,-1.58079234080873,-0.0970722917716427,0.177090569021392,6.43152316208933,6.24365672172971e-15
2.3833,-1.57949626293867,-0.0976559310136187,0.177270549108123,6.45109229408125,6.24365672172971e-15
2.4,-1.57534458753794,-0.0983150424220076,0.177668071530605,6.34873696113395,6.24365672172971e-15
2.4167,-1.58086629227486,-0.0971006028532939,0.177637668031459,6.43124604842645,6.24365672172971e-15
2.4333,-1.58100357719421,-0.0963817777458075,0.177634901832612,6.43939241943628,6.24365672172971e-15
2.45,-1.57555171338786,-0.0994108797005025,0.177811551764401,6.33866190073733,6.24365672172971e-15
2.4667,-1.58058067179488,-0.0965164929993661,0.17694893271445,6.41981967415463,6.24365672172971e-15
2.4833,-1.58080867903016,-0.0962513037781728,0.176829497168648,6.42331109775657,6.24365672172971e-15
2.5,-1.58087319766898,-0.0963296001412584,0.176841581502097,6.42701974167792,6.24365672172971e-15
2.5167,-1.58102806167321,-0.0963444596229472,0.177028961825799,6.44430204100409,6.24365672172971e-15
2.5333,-1.57976184722761,-0.0975527323412621,0.177178694677685,6.45660584844602,6.24365672172971e-15
2.55,-1.58117284570559,-0.096275048496795,0.177269142826934,6.4327995318764,6.24365672172971e-15
2.5667,-1.58129561302205,-0.0961325675961367,0.177246452296727,6.43082420992972,6.24365672172971e-15
2.5833,-1.58150118047208,-0.0961441228391891,0.17712747276952,6.43831139446291,6.24365672172971e-15
2.6,-1.58160070561052,-0.0957821266385762,0.177143994856611,6.44690158885706,6.24365672172971e-15
2.6167,-1.58170983465556,-0.0963056020609049,0.177056021783221,6.4268966835975,6.24365672172971e-15
2.6333,-1.58171134173023,-0.0958369755301167,0.177197191791801,6.40906346185687,6.24365672172971e-15
2.65,-1.58123440756551,-0.0955774665004096,0.176903409989637,6.40207520562865,6.24365672172971e-15
2.6667,-1.5820929731942,-0.0958321629932929,0.177290008731111,6.40523909948017,6.24365672172971e-15
2.6833,-1.58235040350637,-0.0952695677385102,0.177291723579634,6.42034102061992,6.24365672172971e-15
2.7,-1.58114033281353,-0.0968387167422873,0.177437882967877,6.42260417136635,6.24365672172971e-15
2.7167,-1.58235282574426,-0.0953298191101051,0.177417094405778,6.41461615127328,6.24365672172971e-15
2.7333,-1.5814858698943,-0.095446265306946,0.177539608155957,6.45358897868079,6.24365672172971e-15
2.75,-1.57787395455368,-0.0964672495908275,0.177786203275318,6.31322069882623,6.24365672172971e-15
2.7667,-1.58215539265367,-0.0948575887779471,0.177598093880725,6.4067066219197,6.24365672172971e-15
2.7833,-1.58225187108038,-0.0947884877425173,0.177827818637078,6.40461474855527,6.24365672172971e-15
2.8,-1.58224596268522,-0.0948934547407405,0.177981359914185,6.40068229314102,6.24365672172971e-15
2.8167,-1.58008612666974,-0.0964198636040805,0.177776565839563,6.32543937882649,6.24365672172971e-15
2.8333,-1.58211566223822,-0.0948384667074453,0.178191475038144,6.40582683615669,6.24365672172971e-15
2.85,-1.58232172102176,-0.0945242954807973,0.178184392628869,6.41216845821464,6.24365672172971e-15
2.8667,-1.58106480373796,-0.0958305884264733,0.178245741188788,6.40815500442515,6.24365672172971e-15
2.8833,-1.58215921278655,-0.0947201263530328,0.178084849476857,6.38571402020153,6.24365672172971e-15
2.9,-1.5821328320208,-0.0947187834491429,0.178318522474322,6.40050871973431,6.24365672172971e-15
2.9167,-1.57933022748244,-0.0957345640510586,0.178496848023147,6.33618682143878,6.24365672172971e-15
2.9333,-1.57728593487226,-0.0963088590000236,0.178759626006685,6.31822408050563,6.24365672172971e-15
2.95,-1.58214197322095,-0.0949565460043757,0.178428266126976,6.38690517429904,6.24365672172971e-15
2.9667,-1.58130919757732,-0.0960303645988778,0.178377126637605,6.41795640463399,6.24365672172971e-15
2.9833,-1.58229957828937,-0.0955033300803716,0.178706425266672,6.39492275810028,6.24365672172971e-15
3,-1.58243770838454,-0.0959419060272216,0.17895431206917,6.38183226378657,6.24365672172971e-15
3.0167,-1.58244716477214,-0.0960538145473266,0.179262342312687,6.39000522152713,6.24365672172971e-15
3.0333,-1.57979124925186,-0.0978653353165334,0.179573569724843,6.38233349785859,6.24365672172971e-15
3.05,-1.58282921924606,-0.0963961196648156,0.179128867562676,6.38661461653633,6.24365672172971e-15
3.0667,-1.58302013256367,-0.0968220702977616,0.178759080413514,6.35518307679299,6.24365672172971e-15
3.0833,-1.58064830628465,-0.0969637997580653,0.179211419745176,6.3659277737633,6.24365672172971e-15
3.1,-1.5779936465688,-0.0973584682402115,0.17964912575667,6.33974628209182,6.24365672172971e-15
3.1167,-1.58349770270457,-0.0963490292780951,0.179419399404595,6.39851970536358,6.24365672172971e-15
3.1333,-1.58091803215845,-0.0976311499578504,0.17981119282027,6.33952311665629,6.24365672172971e-15
3.15,-1.5780878327508,-0.0981953388254578,0.180064661477561,6.29177982076987,6.24365672172971e-15
3.1667,-1.58365675797697,-0.0964007816111188,0.17995328907198,6.38395834797838,6.24365672172971e-15
3.1833,-1.58068279047905,-0.0972826408169857,0.180111912418865,6.33577722948443,6.24365672172971e-15
3.2,-1.58370794078925,-0.0962735600688204,0.180292406204313,6.38115157286042,6.24365672172971e-15
3.2167,-1.58044149466864,-0.0982102229124764,0.180773338952298,6.36147907141562,6.24365672172971e-15
3.2333,-1.58347899828251,-0.0962617567018974,0.180853084486812,6.35420568065982,6.24365672172971e-15
3.25,-1.58323284783321,-0.0968934418185201,0.181315679871998,6.31387527796079,6.24365672172971e-15
3.2667,-1.58218125650743,-0.0980475143917558,0.181619368204745,6.30634362560555,6.24365672172971e-15
3.2833,-1.58206780406721,-0.0973885505427948,0.182083913800716,6.32052698862103,6.24365672172971e-15
3.3,-1.58337700854502,-0.0960271279537903,0.181996097442973,6.32619156002481,6.24365672172971e-15
3.3167,-1.58244351984197,-0.0969995699286315,0.182096547610969,6.34045551248904,6.24365672172971e-15
3.3333,-1.58329086248072,-0.0961609577488974,0.181901030382604,6.29565243385923,6.24365672172971e-15
3.35,-1.58244373911235,-0.0968595605387318,0.181937058330136,6.33756345913692,6.24365672172971e-15
3.3667,-1.5833267013928,-0.0957571432621672,0.181958254677629,6.3249140027271,6.24365672172971e-15
3.3833,-1.58322865861667,-0.0957674610011179,0.18209167106822,6.3183745329024,6.24365672172971e-15
3.4,-1.58340654349216,-0.0958886852335748,0.182281864004042,6.31101497338685,6.24365672172971e-15
3.4167,-1.58349580167002,-0.0962243873396254,0.18229537799597,6.3011167301937,6.24365672172971e-15
3.4333,-1.57954540165636,-0.097549623654344,0.182482420872801,6.23738604525405,6.24365672172971e-15
3.45,-1.57616854617799,-0.0979481866798198,0.182776655076331,6.20462567649835,6.24365672172971e-15
3.4667,-1.58363216663669,-0.0961027890694659,0.181794292472091,6.29272838206065,6.24365672172971e-15
3.4833,-1.57975668747997,-0.0972698668191303,0.181938504824951,6.23560476931247,6.24365672172971e-15
3.5,-1.5764783669784,-0.0979112570141653,0.182019506321361,6.19335552768108,6.24365672172971e-15
3.5167,-1.58410187354357,-0.0957174692561298,0.180916508494036,6.30304791989239,6.24365672172971e-15
3.5333,-1.58022974782823,-0.0970669795265895,0.181245157221741,6.23431244396763,6.24365672172971e-15
3.55,-1.57682858989928,-0.097736062370373,0.181788363682473,6.19823887703276,6.24365672172971e-15
3.5667,-1.58351005773026,-0.095230448387979,0.181096029029741,6.29727311317903,6.24365672172971e-15
3.5833,-1.57950908470173,-0.0968067098761488,0.181348407383774,6.23192636993192,6.24365672172971e-15
3.6,-1.57612882165625,-0.0976115769298817,0.181712563189463,6.20319823983698,6.24365672172971e-15
3.6167,-1.58346451564062,-0.0955565684196951,0.181064074551932,6.30941323424142,6.24365672172971e-15
3.6333,-1.57948640188124,-0.0967973325562381,0.18154746909326,6.24584709068557,6.24365672172971e-15
3.65,-1.57621873014304,-0.0972788172615974,0.18204167253704,6.2189023683858,6.24365672172971e-15
3.6667,-1.58260348241858,-0.0953077229557139,0.180934166400289,6.30879246268898,6.24365672172971e-15
3.6833,-1.57777280276224,-0.0968840665090825,0.181622907287404,6.23001445118902,6.24365672172971e-15
3.7,-1.5819175162801,-0.0958008398730541,0.180935880792041,6.29110523807747,6.24365672172971e-15
3.7167,-1.57658763512353,-0.0974056286210634,0.181941544385914,6.20723359425012,6.24365672172971e-15
3.7333,-1.58206184057391,-0.0954356175784222,0.181507732537571,6.27017319578152,6.24365672172971e-15
3.75,-1.57752012272199,-0.0964878405127496,0.181597163960918,6.23909642664674,6.24365672172971e-15
3.7667,-1.57433439764092,-0.0968955014415983,0.181750665914401,6.19155159739373,6.24365672172971e-15
3.7833,-1.58213456578792,-0.0959688369403332,0.180463087051218,6.25370105447931,6.24365672172971e-15
3.8,-1.57761898135274,-0.0962705189940186,0.18010016649763,6.22283794146121,6.24365672172971e-15
3.8167,-1.58148368115369,-0.0951728089663052,0.18002816540328,6.29101111659754,6.24365672172971e-15
3.8333,-1.57723677782594,-0.0960575977458059,0.18066635562522,6.23741556827587,6.24365672172971e-15
3.85,-1.57381176880155,-0.0971721094904924,0.181431727105186,6.20909042392454,6.24365672172971e-15
3.8667,-1.58135036677369,-0.0950885618072334,0.180980952941995,6.31634557237124,6.24365672172971e-15
3.8833,-1.57700076076534,-0.0961663684626017,0.181133125853861,6.27756635642793,6.24365672172971e-15
3.9,-1.57382551805783,-0.0969479944084079,0.181790072395062,6.23660815269984,6.24365672172971e-15
3.9167,-1.58101727325733,-0.0947965625919601,0.181338415696519,6.36105768237866,6.24365672172971e-15
3.9333,-1.57722354734472,-0.0957110890582938,0.181360076023589,6.31778114860899,6.24365672172971e-15
3.95,-1.57406722357181,-0.0960781922691643,0.182380035865444,6.29894660202679,6.24365672172971e-15
3.9667,-1.58077318727795,-0.0948466899466187,0.181831297221759,6.35904783519219,6.24365672172971e-15
3.9833,-1.5806324583579,-0.0948099705307882,0.182163793364045,6.34885234873574,6.24365672172971e-15
4,-1.58063598832432,-0.0951733542324112,0.182451212619856,6.34060251878273,6.24365672172971e-15
4.0167,-1.58063544579532,-0.0949913836696271,0.182151778383978,6.33853986436549,6.24365672172971e-15
4.0333,-1.57979758780302,-0.095938373621383,0.18220456934753,6.35692590546848,6.24365672172971e-15
4.05,-1.58088477136828,-0.094483217486005,0.182019946913624,6.35282119558215,6.24365672172971e-15
4.0667,-1.57941075014493,-0.095649776457097,0.182304471579472,6.35845731335371,6.24365672172971e-15
4.0833,-1.5816078749502,-0.0942709286329507,0.182265338921804,6.36524986618511,6.24365672172971e-15
4.1,-1.58098554926103,-0.0952847051772267,0.182434382611032,6.36557630456949,6.24365672172971e-15
4.1167,-1.58231315671187,-0.0935557537916165,0.182233127862447,6.34843324667661,6.24365672172971e-15
4.1333,-1.58251095393346,-0.0932702382079565,0.181800557247212,6.32975991569229,6.24365672172971e-15
4.15,-1.58139217406991,-0.094288448367152,0.181480827048241,6.3501049328951,6.24365672172971e-15
4.1667,-1.58261335062104,-0.092352655487726,0.181288838871221,6.3393188183229,6.24365672172971e-15
4.1833,-1.58309183373419,-0.09244106283639,0.181398137706299,6.34569582334322,6.24365672172971e-15
4.2,-1.58258432777989,-0.0919502964520163,0.181789525309016,6.35586747235206,6.24365672172971e-15
4.2167,-1.58071507177796,-0.093754519103554,0.182386815534856,6.34295341786392,6.24365672172971e-15
4.2333,-1.58242707586006,-0.0916095604214853,0.182849285285912,6.38248062597188,6.24365672172971e-15
4.25,-1.58144482341675,-0.0925301298829546,0.183397167627733,6.40100163822839,6.24365672172971e-15
4.2667,-1.58131040895381,-0.0924461116905969,0.183959206918265,6.40398486598042,6.24365672172971e-15
4.2833,-1.58235609624654,-0.0908493950972752,0.18429698316135,6.40735156738068,6.24365672172971e-15
4.3,-1.57858238587129,-0.0918283852953649,0.184892349873802,6.35411073236914,6.24365672172971e-15
4.3167,-1.58255439636492,-0.0907710408813148,0.18445040052122,6.39640640777659,6.24365672172971e-15
4.3333,-1.58258447936957,-0.090086551266052,0.184362775019274,6.4408788630093,6.24365672172971e-15
4.35,-1.58303250353517,-0.0904302038347491,0.184036188076876,6.44293687017138,6.24365672172971e-15
4.3667,-1.57924985397637,-0.0914053546653986,0.18431553604221,6.40703638227606,6.24365672172971e-15
4.3833,-1.58320839359359,-0.0904526761695245,0.183196560988473,6.49205612581717,6.24365672172971e-15
4.4,-1.58375977737162,-0.0901465924595287,0.182917683899155,6.52001490719119,6.24365672172971e-15
4.4167,-1.5799397802047,-0.0919005492655508,0.183205177688084,6.45836218413744,6.24365672172971e-15
4.4333,-1.58414700529488,-0.0912011267483399,0.182626117138077,6.52769294728094,6.24365672172971e-15
4.45,-1.58408067972977,-0.0919924234558747,0.182476609632836,6.51331203588261,6.24365672172971e-15
4.4667,-1.58447623333145,-0.092165298204366,0.182603683084527,6.51670056755582,6.24365672172971e-15
4.4833,-1.5796740998662,-0.0939095714136811,0.182565302404932,6.44753187128316,6.24365672172971e-15
4.5,-1.58481707166195,-0.0929403449427385,0.182417629795041,6.52097072613663,6.24365672172971e-15
4.5167,-1.57894333486977,-0.0947750697615862,0.182974400873349,6.46016986313669,6.24365672172971e-15
4.5333,-1.5844246660826,-0.0931384558294226,0.182459468602621,6.55789560017313,6.24365672172971e-15
4.55,-1.57737664879524,-0.0949914733521165,0.183760243089766,6.47343325564335,6.24365672172971e-15
4.5667,-1.58454142841244,-0.0929587974404871,0.183357204332835,6.57256198419785,6.24365672172971e-15
4.5833,-1.57981560316506,-0.0951194879737427,0.18387977666053,6.5222308474806,6.24365672172971e-15
