right_shoulder torque_torque
Time - s,Torque magnitude[Nm],Torque1 [Nm],Axis1x,Axis1y,Axis1z,Torque2 [Nm],Axis2x,Axis2y,Axis2z,Torque3 [Nm],Axis3x,Axis3y,Axis3z,
3.5,0.44406,0.44231,-0.77042,0.63718,0.021283,0.038442,0.63626,0.77056,-0.037483,0.0087889,-0.040283,-0.015336,-0.99907
3.6,0.39,0.38925,-0.77135,0.63604,0.021707,0.02289,0.6351,0.7715,-0.037894,0.0079667,-0.040849,-0.015443,-0.99905
3.7,0.40557,0.40476,-0.77242,0.63474,0.021842,0.024501,0.63378,0.77257,-0.03825,0.007692,-0.041153,-0.015702,-0.99903
3.8,0.43598,0.43568,-0.77286,0.63418,0.02219,0.013634,0.63322,0.77303,-0.038288,0.0085596,-0.041435,-0.01554,-0.99902
3.9,0.3731,0.36957,-0.77307,0.6339,0.023043,0.050749,0.63298,0.77329,-0.036804,0.0066653,-0.041149,-0.013867,-0.99906
4,0.37495,0.37128,-0.77405,0.63263,0.025177,0.05181,0.63178,0.77438,-0.034461,0.0077056,-0.041298,-0.010768,-0.99909
4.1,0.33257,0.3128,-0.77581,0.63035,0.028103,0.11279,0.62955,0.77628,-0.032618,0.0057285,-0.042376,-0.0076136,-0.99907
4.2,0.28408,0.28349,-0.77793,0.62764,0.029926,-0.017354,0.62688,0.77848,-0.031386,0.0062197,-0.042996,-0.0056557,-0.99906
4.3,0.41426,0.3624,-0.78,0.62495,0.03207,0.2006,0.62419,0.78065,-0.031203,0.0060685,-0.044536,-0.0043211,-0.999
4.4,0.43976,0.38352,-0.78082,0.62389,0.032965,0.21506,0.62309,0.7815,-0.03178,0.0072284,-0.04559,-0.0042744,-0.99895
4.5,0.36362,0.31593,-0.78235,0.62189,0.034343,0.17995,0.62104,0.78309,-0.032847,0.0050805,-0.047321,-0.0043694,-0.99887
4.6,0.33565,0.32796,-0.78585,0.61731,0.03691,0.071156,0.61648,0.78671,-0.032128,0.0063486,-0.04887,-0.0024929,-0.9988
4.7,0.41014,0.27371,-0.78849,0.61387,0.037956,0.30543,0.61313,0.78941,-0.03017,0.0030867,-0.048483,-0.00051666,-0.99882
4.8,0.44877,0.40374,-0.78791,0.61464,0.037586,0.19575,0.61393,0.78881,-0.029514,0.0084851,-0.047789,-0.00017934,-0.99886
4.9,0.52572,0.3637,-0.78651,0.61644,0.037351,0.37956,0.61572,0.7874,-0.029819,0.0058997,-0.047791,-0.00045497,-0.99886
5,0.40316,0.32834,-0.78504,0.61837,0.036558,0.23389,0.61755,0.78589,-0.031911,0.0052874,-0.048463,-0.0024749,-0.99882
5.1,0.40295,0.379,-0.78307,0.62113,0.031795,-0.13658,0.62017,0.78367,-0.035361,0.0085453,-0.04688,-0.0079719,-0.99887
5.2,0.25662,0.24978,-0.78093,0.62403,0.026975,0.058805,0.62298,0.78128,-0.038748,0.0025201,-0.045255,-0.013455,-0.99888
5.3,0.97929,0.78664,-0.77824,0.62732,0.028476,-0.58254,0.62605,0.77861,-0.042686,0.029245,-0.048949,-0.015393,-0.99868
5.4,1.9844,1.015,-0.77313,0.63314,0.03744,-1.701,0.6302,0.77351,-0.067316,0.11812,-0.071581,-0.028449,-0.99703
5.5,2.1998,1.732,-0.76634,0.64145,0.035579,-1.3332,0.63481,0.76459,-0.11146,0.24901,-0.098698,-0.062828,-0.99313
5.6,2.9062,2.0463,-0.76471,0.64416,0.016749,-2.0174,0.6324,0.75522,-0.17237,0.43469,-0.12369,-0.12122,-0.98489
5.7,2.1274,1.9307,-0.77219,0.63507,-0.02022,-0.79774,0.6214,0.74816,-0.23262,0.40227,-0.1326,-0.19219,-0.97236
5.8,3.9457,2.7642,-0.7866,0.61281,-0.075671,-2.7228,0.60807,0.74751,-0.26736,0.71733,-0.10728,-0.25632,-0.96062
5.9,4.296,2.9695,-0.80088,0.58163,-0.14248,-3.0354,0.59569,0.74952,-0.28873,0.6513,-0.06114,-0.31611,-0.94675
6,5.4573,3.2177,-0.81208,0.54217,-0.21583,-4.3712,0.58353,0.75183,-0.30698,0.56574,-0.0041682,-0.37523,-0.92692
6.1,6.4142,3.7766,-0.82088,0.49745,-0.28053,-5.1496,0.56905,0.75398,-0.32816,0.60063,0.048273,-0.42902,-0.90201
6.2,6.768,3.7084,-0.82554,0.45223,-0.33761,-5.6435,0.55548,0.75676,-0.3446,0.45171,0.099651,-0.47202,-0.87594
6.3,7.4785,4.527,-0.82628,0.41332,-0.38266,-5.9368,0.54369,0.76276,-0.35014,0.43522,0.14716,-0.49736,-0.85497
6.4,6.22,3.5175,-0.82852,0.38126,-0.41011,-5.1253,0.53023,0.76963,-0.3557,0.21766,0.18002,-0.51216,-0.83981
6.5,7.6857,4.6899,-0.83125,0.35494,-0.42784,-6.0857,0.51515,0.78109,-0.35288,0.1984,0.20893,-0.51373,-0.83212
6.6,7.8424,4.6525,-0.83879,0.33576,-0.42859,-6.3115,0.49908,0.78879,-0.35879,0.15099,0.2176,-0.51485,-0.8292
6.7,7.4812,4.8607,-0.84148,0.32276,-0.43329,-5.6854,0.48939,0.79515,-0.35811,0.13531,0.22895,-0.51338,-0.82705
6.8,8.3121,5.1198,-0.84165,0.31194,-0.44081,-6.5478,0.4849,0.79584,-0.36265,0.067169,0.23769,-0.51898,-0.82107
6.9,6.9522,3.9009,-0.83981,0.30461,-0.44937,-5.7546,0.485,0.79288,-0.36894,0.020834,0.24392,-0.52779,-0.8136
7,20.8447,12.4616,-0.83222,0.302699,-0.464524,-16.7089,0.489696,0.794196,-0.359793,0.140549,0.260014,-0.526902,-0.809177
7.1,20.4325,12.2066,-0.821044,0.3076,-0.480904,-16.3855,0.499879,0.79423,-0.345427,0.0510276,0.275695,-0.524004,-0.805861
7.2,20.2479,11.5422,-0.818172,0.317768,-0.479185,-16.6355,0.507185,0.791448,-0.341136,0.129527,0.270848,-0.522144,-0.808707
7.3,20.3664,11.8866,-0.824233,0.33757,-0.454629,-16.5235,0.514475,0.781835,-0.352207,0.68648,0.23655,-0.524196,-0.818085
7.4,19.3657,11.2188,-0.833575,0.373238,-0.407242,-15.7039,0.525203,0.763972,-0.374845,1.59986,0.171215,-0.526347,-0.832853
7.5,19.2727,11.2236,-0.841442,0.417235,-0.343351,-15.4015,0.533712,0.741022,-0.407478,2.8749,0.0844168,-0.52612,-0.84621
7.6,18.6784,10.9857,-0.842218,0.46533,-0.272281,-14.5313,0.539032,0.716826,-0.442272,4.1278,-0.0106242,-0.519258,-0.854552
7.7,16.1487,8.87749,-0.834898,0.511939,-0.202147,-12.6575,0.540573,0.693572,-0.476172,4.66444,-0.103568,-0.50683,-0.855802
7.8,15.9256,8.96228,-0.819128,0.557609,-0.134541,-11.8999,0.542589,0.677125,-0.49709,5.62965,-0.186081,-0.480181,-0.857205
7.9,14.7438,7.59469,-0.801202,0.592766,-0.0818762,-11.154,0.53819,0.654005,-0.531629,5.94039,-0.261584,-0.470007,-0.843011
8,14.4538,7.47774,-0.789611,0.61058,-0.0608752,-10.5592,0.527983,0.625526,-0.574413,6.44201,-0.312646,-0.485704,-0.816299
8.1,14.7006,7.8424,-0.792818,0.604544,-0.0772464,-10.3536,0.515766,0.598002,-0.613497,6.88532,-0.324692,-0.526232,-0.78591
8.2,15.4754,8.67888,-0.811845,0.570513,-0.124188,-10.6268,0.502487,0.574378,-0.646217,7.15799,-0.297344,-0.587031,-0.752981
8.3,17.6415,10.7129,-0.840025,0.508581,-0.188952,-11.776,0.486826,0.552828,-0.6763,7.60147,-0.239495,-0.660096,-0.71198
8.4,19.6144,12.9764,-0.86538,0.434397,-0.249835,-12.5499,0.471508,0.537003,-0.699506,7.67059,-0.169701,-0.723137,-0.669533
8.5,18.7714,12.1999,-0.886102,0.348121,-0.305999,-12.7958,0.45371,0.516574,-0.726154,6.30841,-0.0947184,-0.782281,-0.615683
8.6,24.061,18.3962,-0.909965,0.238559,-0.339194,-13.4988,0.414115,0.479915,-0.773428,7.63508,-0.021724,-0.844258,-0.535497
8.7,25.4573,20.8353,-0.934939,0.140741,-0.3257,-12.8172,0.353712,0.441797,-0.824441,7.04847,0.0278608,-0.886006,-0.462835
8.8,26.5086,22.8479,-0.943134,0.0476127,-0.328985,-12.1204,0.317215,0.424741,-0.847921,5.81145,0.0993618,-0.904062,-0.415691
8.9,29.543,26.3875,-0.936644,-0.0282593,-0.34914,-12.4087,0.304718,0.425847,-0.85194,4.74457,0.172756,-0.904354,-0.390256
9,29.1305,25.8944,-0.928233,-0.0722671,-0.364911,-12.933,0.299794,0.435446,-0.848829,3.28696,0.220242,-0.897309,-0.382531
9.1,11.3985,10.2391,-0.91816,-0.0918908,-0.385406,-4.97908,0.304948,0.457146,-0.835479,0.542371,0.25296,-0.884632,-0.391711
9.2,11.8934,10.6578,-0.912722,-0.0938804,-0.397649,-5.25832,0.309491,0.476535,-0.822879,0.462618,0.266746,-0.874129,-0.405889
9.3,11.944,10.5667,-0.910308,-0.0841977,-0.405277,-5.55245,0.315371,0.493085,-0.810807,0.419331,0.268104,-0.865897,-0.422306
9.4,11.8249,10.3901,-0.908759,-0.0733023,-0.410834,-5.63095,0.321229,0.505567,-0.800758,0.407122,0.266402,-0.859668,-0.435892
9.5,11.358,10.0035,-0.908089,-0.0627342,-0.414053,-5.36545,0.325256,0.517135,-0.791694,0.382377,0.263787,-0.853602,-0.4492
9.6,12.8548,11.3597,-0.908952,-0.0631845,-0.412085,-6.00162,0.322103,0.52111,-0.790376,0.429643,0.264681,-0.851147,-0.453312
9.7,10.8156,9.4569,-0.911369,-0.0674386,-0.406029,-5.23923,0.316107,0.517096,-0.795417,0.306693,0.263598,-0.853267,-0.449947
9.8,11.9907,10.7059,-0.912854,-0.0715465,-0.401968,-5.38703,0.311667,0.513873,-0.799248,0.375358,0.263744,-0.854877,-0.446793
9.9,11.3435,10.0562,-0.913587,-0.0671014,-0.401069,-5.23769,0.313074,0.513355,-0.799032,0.337452,0.259507,-0.855549,-0.447986
10,11.568,10.1588,-0.91354,-0.0578299,-0.402616,-5.52231,0.318348,0.514464,-0.796229,0.34929,0.253178,-0.85556,-0.451574
10.1,11.7306,10.394,-0.912233,-0.0560647,-0.405818,-5.42605,0.322135,0.513838,-0.79511,0.361657,0.253102,-0.856054,-0.450679
10.2,11.5698,10.1416,-0.911316,-0.0564392,-0.407822,-5.55857,0.324299,0.51185,-0.795512,0.332232,0.253642,-0.857219,-0.448154
10.3,11.753,10.447,-0.90968,-0.0600372,-0.410948,-5.37377,0.325739,0.510688,-0.79567,0.338978,0.257636,-0.857667,-0.445006
10.4,11.5016,10.0659,-0.908944,-0.0643786,-0.411918,-5.55704,0.325767,0.506916,-0.798068,0.290172,0.260186,-0.859588,-0.439785
10.5,11.6982,10.4709,-0.907775,-0.0678716,-0.413931,-5.20677,0.327129,0.503124,-0.799908,0.314887,0.26255,-0.861545,-0.43452
10.6,11.7195,10.0062,-0.910849,-0.0661249,-0.407409,-6.09407,0.324878,0.493963,-0.806508,0.294442,0.254575,-0.866965,-0.428443
10.7,12.4275,11.296,-0.918818,-0.057771,-0.390432,-5.14232,0.318779,0.474637,-0.820426,0.632531,0.23271,-0.878284,-0.417689
10.8,10.0289,8.96146,-0.939241,-0.00462134,-0.343227,-4.41872,0.305531,0.444485,-0.842071,0.863161,0.156451,-0.895774,-0.416067
10.9,9.93742,9.22036,-0.948461,0.0979979,-0.30136,-3.3757,0.312735,0.443,-0.840207,1.53028,0.0511638,-0.891149,-0.450816
11,7.47578,6.57335,-0.93662,0.241656,-0.253662,-3.35803,0.341118,0.46395,-0.81755,1.18404,-0.0798796,-0.852263,-0.516979
11.1,5.52502,4.22078,-0.901928,0.385418,-0.194882,-3.52598,0.379258,0.490935,-0.784313,0.527527,-0.206614,-0.781304,-0.58896
11.2,7.47986,6.34207,-0.852282,0.508889,-0.121024,-3.51399,0.415481,0.518029,-0.747677,1.83802,-0.317791,-0.687515,-0.652941
11.3,5.13679,4.37606,-0.79469,0.605779,-0.0387235,-2.38704,0.457468,0.555754,-0.694162,1.24047,-0.398988,-0.569358,-0.718776
11.4,4.85504,4.55517,-0.752376,0.658141,0.0279435,-1.13321,0.511943,0.610886,-0.603931,1.24004,-0.414542,-0.440077,-0.796547
11.5,4.98909,4.55173,-0.738746,0.671856,0.0535148,-1.5977,0.563858,0.659582,-0.497007,1.27284,-0.369215,-0.336987,-0.866095
11.6,2.35593,2.3392,-0.746719,0.664321,0.0329799,0.210962,0.599199,0.693389,-0.400216,0.184538,-0.28874,-0.279087,-0.915827
11.7,4.68896,3.52873,-0.76275,0.646594,-0.0113567,-3.02168,0.62168,0.728298,-0.288264,0.635488,-0.178119,-0.226934,-0.957484
11.8,2.44772,2.07046,-0.77465,0.629588,-0.0594733,-1.29971,0.627602,0.753825,-0.194584,0.123552,-0.0776754,-0.18806,-0.979081
11.9,1.85935,1.84215,-0.782773,0.619957,-0.0540248,-0.25204,0.620905,0.772236,-0.134643,0.0117416,-0.0417528,-0.138939,-0.98942
12,0.819222,0.3323,-0.787046,0.616824,-0.00928022,0.7488,0.612219,0.779145,-0.134611,-0.000744537,-0.0758007,-0.111627,-0.990855
12.1,3.42704,2.56473,-0.786503,0.617585,-0.00131193,-2.27232,0.614097,0.781832,-0.107812,0.05733,-0.0655571,-0.0855997,-0.99417
12.2,0.89569,0.851279,-0.782898,0.622115,0.00662572,0.278268,0.61858,0.779499,-0.0986908,0.0122775,-0.0665618,-0.0731662,-0.995096
12.3,1.66079,1.6434,-0.780392,0.625247,0.00733669,-0.236495,0.622277,0.777729,-0.0889393,0.0390309,-0.061315,-0.0648421,-0.99601
12.4,1.16207,1.15673,-0.778696,0.627365,0.00675308,-0.108061,0.624667,0.776262,-0.0849053,0.0267034,-0.0585088,-0.061897,-0.996366
12.5,1.05279,1.0517,-0.777439,0.628938,0.00504088,-0.043064,0.626377,0.774949,-0.0842946,0.0207958,-0.0569226,-0.0623764,-0.996428
12.6,1.02743,0.991202,-0.775643,0.63117,0.00182648,-0.269774,0.62881,0.772986,-0.0842034,0.0190138,-0.0545585,-0.0641632,-0.996447
12.7,0.885151,0.840513,-0.774129,0.633027,-0.000294366,-0.2772,0.630826,0.771399,-0.0836807,0.0137792,-0.0527451,-0.0649654,-0.996493
12.8,1.04255,1.01653,-0.773698,0.633551,-0.00194308,-0.230976,0.631601,0.771069,-0.0808236,0.0153061,-0.0497077,-0.0637603,-0.996727
12.9,0.984961,0.869512,-0.773853,0.633357,-0.00321884,-0.462491,0.631579,0.77128,-0.0789684,0.0141216,-0.0475325,-0.0631429,-0.996872
13,1.33312,1.32902,-0.773668,0.633571,-0.00506798,-0.102756,0.631968,0.771089,-0.077711,0.0188979,-0.0453276,-0.0633253,-0.996963
13.1,1.97809,1.22901,-0.771306,0.636382,0.010268,-1.54815,0.632299,0.768,-0.101856,0.0747256,-0.0727051,-0.0720696,-0.994746
13.2,0.859488,0.84478,-0.762166,0.645749,0.045948,-0.15216,0.634207,0.759018,-0.147217,0.0437449,-0.129941,-0.0830635,-0.988036
13.3,1.48166,1.47406,-0.750839,0.656396,0.0733899,-0.0592111,0.635698,0.74834,-0.18941,0.137664,-0.179249,-0.0955627,-0.979152
13.4,2.58195,2.29849,-0.739834,0.665407,0.0993945,-1.07854,0.633178,0.738579,-0.231491,0.469195,-0.227446,-0.10833,-0.967746
13.5,2.49898,2.39529,-0.728076,0.675907,0.114258,-0.511675,0.626471,0.72374,-0.289368,0.495685,-0.278279,-0.139103,-0.950374
13.6,2.6373,2.46788,-0.721045,0.683935,0.111027,-0.694206,0.613502,0.704659,-0.356471,0.618875,-0.322039,-0.188916,-0.927686
13.7,3.59358,3.29698,-0.727533,0.682153,0.0732365,-1.06968,0.596191,0.681428,-0.424514,0.948452,-0.339489,-0.265185,-0.902454
13.8,4.01919,3.42178,-0.751694,0.659512,-0.000702907,-1.8673,0.573305,0.65291,-0.495005,0.979008,-0.326003,-0.372495,-0.86889
13.9,5.93546,4.68762,-0.788345,0.60863,-0.0898996,-3.34309,0.544904,0.62289,-0.561327,1.44208,-0.285643,-0.491506,-0.822697
14,6.96316,5.45553,-0.826463,0.53823,-0.16513,-4.06924,0.511134,0.594378,-0.620852,1.47109,-0.236011,-0.597514,-0.766339
14.1,7.39591,5.75343,-0.862185,0.454757,-0.223235,-4.46331,0.473009,0.564874,-0.676151,1.29473,-0.181385,-0.688559,-0.702129
14.2,8.42889,6.90123,-0.894486,0.354679,-0.272209,-4.60534,0.43208,0.529288,-0.730179,1.48659,-0.114902,-0.770751,-0.62669
14.3,9.02122,7.81377,-0.919245,0.242722,-0.30996,-4.28581,0.392146,0.494942,-0.775406,1.39972,-0.0347959,-0.834337,-0.550155
14.4,10.4123,9.27366,-0.934251,0.133742,-0.330587,-4.53203,0.353518,0.46924,-0.809221,1.36954,0.0468976,-0.872884,-0.485668
14.5,10.9395,9.82623,-0.938396,0.0467495,-0.342385,-4.69211,0.324646,0.458741,-0.827141,1.04977,0.118398,-0.887339,-0.445658
14.6,11.0821,9.89366,-0.933921,-0.0182159,-0.357016,-4.9495,0.308784,0.462108,-0.83133,0.656089,0.180123,-0.886637,-0.425947
14.7,12.035,10.8354,-0.925722,-0.0563836,-0.373979,-5.21668,0.304608,0.47495,-0.825613,0.472158,0.224172,-0.878205,-0.422496
14.8,11.3255,10.1979,-0.91938,-0.0726697,-0.386599,-4.91717,0.304888,0.489363,-0.817048,0.299623,0.248562,-0.869047,-0.427755
14.9,10.3677,9.27216,-0.912884,-0.0820466,-0.399889,-4.63707,0.307211,0.507005,-0.805337,0.115353,0.268821,-0.858029,-0.437631
15,29.7305,26.3903,-0.911124,-0.0911861,-0.401917,-13.6895,0.302899,0.513146,-0.803077,0.223613,0.279472,-0.853444,-0.43992
15.1,28.5046,25.4751,-0.908353,-0.102128,-0.405543,-12.7875,0.301258,0.512806,-0.803911,0.107365,0.290067,-0.852408,-0.435042
15.2,28.2635,25.3611,-0.909416,-0.112897,-0.40027,-12.4727,0.29557,0.501629,-0.813023,0.263595,0.292575,-0.857684,-0.422821
15.3,28.59,25.2421,-0.912295,-0.10896,-0.394773,-13.4118,0.293499,0.498328,-0.815799,0.587701,0.285616,-0.860115,-0.422642
15.4,30.1225,26.7546,-0.909697,-0.0994879,-0.403178,-13.8051,0.301937,0.508098,-0.806642,0.989591,0.285105,-0.855534,-0.432176
15.5,29.8039,26.5999,-0.913362,-0.0779141,-0.399624,-13.2985,0.310623,0.501192,-0.807663,1.96637,0.263217,-0.861821,-0.433568
15.6,28.943,25.7755,-0.931419,-0.0342909,-0.362331,-12.6299,0.305268,0.468466,-0.829066,3.71576,0.198169,-0.882816,-0.42587
15.7,26.4939,23.2219,-0.950116,0.0517671,-0.307571,-11.3359,0.298687,0.434967,-0.849464,5.84543,0.0898089,-0.898957,-0.428731
15.8,24.1496,20.3617,-0.951245,0.168348,-0.258442,-10.408,0.30648,0.421675,-0.853382,7.76394,-0.0346862,-0.890982,-0.452711
15.9,20.3577,15.1706,-0.929049,0.299347,-0.217393,-10.9881,0.336257,0.43822,-0.833603,7.97192,-0.154271,-0.847558,-0.507786
16,18.2784,13.1008,-0.892973,0.409209,-0.187476,-9.64639,0.384568,0.477181,-0.790193,8.33171,-0.233894,-0.777719,-0.583479
16.1,18.0965,11.9852,-0.850855,0.506266,-0.140503,-10.5246,0.430824,0.519218,-0.738108,8.54811,-0.300727,-0.688555,-0.659891
16.2,15.6436,9.38665,-0.811524,0.578286,-0.0837472,-9.89586,0.468431,0.558183,-0.684839,7.66059,-0.349287,-0.594993,-0.723866
16.3,14.4839,8.22043,-0.785895,0.617492,-0.0327637,-9.6933,0.498103,0.60077,-0.625274,6.94605,-0.366418,-0.50772,-0.779717
16.4,14.5543,8.09526,-0.791075,0.611012,-0.0294055,-10.3178,0.51659,0.641537,-0.567066,6.31173,-0.327619,-0.463783,-0.823147
16.5,14.3169,8.52457,-0.818402,0.570074,-0.0723454,-10.1374,0.518725,0.678709,-0.519883,5.43499,-0.24727,-0.463,-0.851169
16.6,16.6049,10.3308,-0.849658,0.505247,-0.151021,-12.0774,0.508869,0.710443,-0.486131,4.80999,-0.138325,-0.489895,-0.860738
16.7,19.0367,12.9817,-0.870534,0.426499,-0.245497,-13.4076,0.491928,0.74071,-0.457554,3.75587,-0.0133041,-0.519083,-0.85462
16.8,19.3277,13.0279,-0.87862,0.346268,-0.328825,-14.1152,0.467728,0.7628,-0.446504,2.1435,0.0962178,-0.546108,-0.832171
16.9,19.8028,14.2188,-0.877959,0.284242,-0.38522,-13.7445,0.445252,0.780461,-0.438899,1.03156,0.175896,-0.556855,-0.811772
17,19.0298,13.5004,-0.881861,0.240927,-0.405308,-13.4062,0.4213,0.788612,-0.447881,0.381592,0.211724,-0.565725,-0.796949
17.1,8.78167,6.27202,-0.884985,0.227661,-0.406168,-6.14623,0.410331,0.793615,-0.449225,0.0575921,0.22007,-0.564221,-0.795754
17.2,8.03027,6.07584,-0.884815,0.232988,-0.403507,-5.24995,0.412983,0.793141,-0.447629,0.0861849,0.215746,-0.562711,-0.798004
17.3,9.60382,7.10703,-0.885843,0.238879,-0.397767,-6.45808,0.416225,0.787956,-0.453743,0.129435,0.205034,-0.567506,-0.797432
17.4,6.08457,4.34074,-0.883091,0.242075,-0.401932,-4.26354,0.422663,0.782375,-0.457433,0.0470969,0.203729,-0.573837,-0.793225
17.5,7.93766,5.89488,-0.876103,0.248058,-0.413415,-5.3157,0.43255,0.783145,-0.446749,0.0124364,0.212944,-0.570221,-0.793413
17.6,7.92253,5.58198,-0.870839,0.254014,-0.420852,-5.62204,0.4413,0.781137,-0.441678,-0.0237462,0.216551,-0.570353,-0.792341
17.7,6.88774,4.97762,-0.866924,0.254781,-0.428403,-4.76068,0.4473,0.776889,-0.443132,-0.0128177,0.21992,-0.575787,-0.787467
17.8,7.43382,5.16816,-0.869042,0.26938,-0.41497,-5.34292,0.453543,0.768873,-0.450702,0.0707478,0.197649,-0.579886,-0.790359
17.9,7.97632,6.37565,-0.882227,0.310426,-0.353994,-4.76989,0.454496,0.757793,-0.468171,0.470113,0.122921,-0.573922,-0.809632
18,5.68305,4.71789,-0.892142,0.384535,-0.2371,-3.0982,0.451545,0.743022,-0.493988,0.663142,-0.013785,-0.547769,-0.836516
